Dataset Name,Question
grade-records.csv,tell me the range of students based on their ages .
grade-records.csv,tell me the ages of students distributed .
grade-records.csv,are the ages of students evenly distributed ?
grade-records.csv,is the spread of student ages even ?
grade-records.csv,is there an even distribution of ages among the students ?
grade-records.csv,is the age distribution of students even ?
grade-records.csv,is there a uniform disribution of the students age ?
grade-records.csv,are the ages of the students equally dispersed ?
grade-records.csv,can you tell me if the ages of the students are distributed evenly ?
grade-records.csv,can you tell me is there is an even distribution of the students by age ?
grade-records.csv,do the student 's ages have an even distribution ?
grade-records.csv,do the students have an even distribution by age ?
grade-records.csv,are student ages evenly spread out ?
grade-records.csv,tell me if the student age distribution is evenly distributed .
grade-records.csv,the ages of students may be evenly distributed .
grade-records.csv,how will we know if the ages of the students are distributed evenly ?
grade-records.csv,are there about the same amount of each age in the student body ?
sub-est2002-01.csv,"indicate the population distribution of every city in every state , please ."
sub-est2002-01.csv,what is the population distribution of each city in every state ?
sub-est2002-01.csv,indicate the population distribution of every city in each state .
sub-est2002-01.csv,please list the populations of all cities in each state .
sub-est2002-01.csv,show me the population distribution of every city in each state .
sub-est2002-01.csv,"in every city in the us , what does the population distribution look like ?"
sub-est2002-01.csv,"for every city in every state , list the population distribution ."
sub-est2002-01.csv,could you please tell me what the population distribution will be within the cities located within each state ?
sub-est2002-01.csv,please show the population distribution of every city in every state
sub-est2002-01.csv,in all cities in all states point out the distribution of people .
sub-est2002-01.csv,please give me the population distribution for every city in each state .
sub-est2002-01.csv,what is the population of each city of every state ?
sub-est2002-01.csv,can you please tell me the population distribution of each city in each state ?
sub-est2002-01.csv,show me every city in every state 's population distribution .
sub-est2002-01.csv,what is the population distribution of every city in every state ?
sub-est2002-01.csv,what is the population distribution of all cities within the state ?
sub-est2002-01.csv,what are the population distributions of all cities in all states ?
sub-est2002-01.csv,show me the distribution of the population in every city and state .
google_books_dataset.csv,how are the book ratings distributed ?
google_books_dataset.csv,what is the distribution of the books ratings ?
google_books_dataset.csv,in what manner are the book rankings dispersed ?
google_books_dataset.csv,what is the process of distributing book ratings ?
google_books_dataset.csv,can you please tell me about the distribution of the book ratings ?
google_books_dataset.csv,tell me how the book ratings are distributed
google_books_dataset.csv,can you tell me how the book ratings are distributed ?
google_books_dataset.csv,how are the ratings of the book allocated ?
google_books_dataset.csv,tell me the distribution of the book ratings .
google_books_dataset.csv,what is the range of book ratings ?
google_books_dataset.csv,how did the book ratings get distributed ?
google_books_dataset.csv,what are the rating for the book that are distributed ?
google_books_dataset.csv,what are the ratings for the distributed book
google_books_dataset.csv,can you expaine to me how the book ranking is issued .
google_books_dataset.csv,how are the book reviews dispersed ?
google_books_dataset.csv,what is the distribution of the book ratings ?
google_books_dataset.csv,tell me the distribution for the book ratings
google_books_dataset.csv,show me the distribution of the book ratings .
google_books_dataset.csv,tell me the book ratings distribution .
google_books_dataset.csv,show me the distribution of the ratings of the books .
google_books_dataset.csv,what is the allocation of the book ratings ?
google_books_dataset.csv,show me the book ratings distribution .
google_books_dataset.csv,the book rating are what distribution ?
google_books_dataset.csv,what is the dissemination of the book rankings ?
google_books_dataset.csv,how are the book ratings spread ?
google_books_dataset.csv,show me all the book ratings in order .
top50.csv,what is the distribution of the song length ?
top50.csv,tell me the distribution for the song lengths
top50.csv,can you tell me the distribution of the song length ?
top50.csv,what is the song length 's distribution ?
top50.csv,tell me the distribution of the length of song .
top50.csv,please list the song length distribution .
top50.csv,what is the arrangement of the song duration ?
top50.csv,can you show me the song length distribution ?
top50.csv,show me the distribution of the songs by length .
top50.csv,how are the song lengths distributed ?
top50.csv,what is the distribution of the music length ?
top50.csv,the song length is in what distribution ?
top50.csv,what is the song length
top50.csv,how is the song lenght distributed ?
top50.csv,compute the speechiness distribution .
top50.csv,calculate the speechiness distribution .
top50.csv,determine the distribution of the speechiness
top50.csv,calculate the distribution of speechiness
top50.csv,determine the dissemination of the speechiness .
top50.csv,calculate the range of speechiness .
top50.csv,find the speechiness distribution .
top50.csv,add up the distribution of speechiness
top50.csv,calculate the speechiness dissemination .
top50.csv,calculate the speech distributed .
top50.csv,give out the distribution of speechiness .
top50.csv,please tell me the speechiness distribution .
top50.csv,can you compute the speechiness distribution .
top50.csv,can you tell me the speechiness distribution ?
top50.csv,reconfigure the speechiness distribution .
top50.csv,calculate how likely a particular audio file is speech and how it is spaced .
googleplaystore.csv,what is the distribution of the ratings ?
googleplaystore.csv,provide the distribution for the ratings .
googleplaystore.csv,how are the ratings distributed ?
googleplaystore.csv,can you tell me the distribution of the ratings ?
googleplaystore.csv,distribution of the ratings need to be provided .
googleplaystore.csv,show me how the ratings are distributed .
googleplaystore.csv,tell me the distribution of the ratings .
googleplaystore.csv,how is the ratings distributed ?
googleplaystore.csv,do you have the distribution of the ratings ?
googleplaystore.csv,how are the ratings distributed between them ?
googleplaystore.csv,in which way are the ratings distributed ?
googleplaystore.csv,how the rated are distributed ?
googleplaystore.csv,search for the distribution of the ratings
googleplaystore.csv,the ratings are distributed how ?
googleplaystore.csv,what is the distribution of the number of installations in relation to size ?
googleplaystore.csv,show me the distribution of the number of installations in relation to size .
googleplaystore.csv,"in relation to size , show me the distribution of the number of installations ."
googleplaystore.csv,retrieve the distribution of the number of installations according to size .
googleplaystore.csv,determine the distribution of the number of installations in relation to size .
googleplaystore.csv,tell me the distribution based on the number of installations in relation to size .
googleplaystore.csv,"in relation to size , how are the number of installations distributed ?"
googleplaystore.csv,please specify the distribution of the number of installations related to their size .
googleplaystore.csv,search for the distribution of the number of installations in relation to size
googleplaystore.csv,how does the number of installations correlate to their size ?
googleplaystore.csv,"according to size , what is the distribution of amount of installations ."
googleplaystore.csv,"considering size , how are the number of installations distributed ?"
googleplaystore.csv,do you know the distribution of the number of installation in relation to size ?
googleplaystore.csv,can you tell me the ratio of the number of installations in relation size ?
googleplaystore.csv,tell me the distribution of the size in relation to number of installations .
googleplaystore.csv,how are the number of installations distributed by size ?
student-mat.csv,how are the demographic age groups distributed ?
student-mat.csv,in what ways are the democraphic age groups distributed
student-mat.csv,show the distribution of demographic age groups .
student-mat.csv,what is the distribution for demographic groups identified by age ?
student-mat.csv,what is the distribution of the demographic groups based on age ?
student-mat.csv,what is the distribution of the demographic age groups ?
student-mat.csv,what is the demographic distribution for age groups ?
student-mat.csv,tell me the distribution of the demographic age groups
student-mat.csv,what is the demographic distribution by age for the groups ?
student-mat.csv,what 's the distribution of the demographic age groups ?
student-mat.csv,tell me how age groups are distributed with the demographic .
student-mat.csv,what is the distribution for demographic age groups ?
student-mat.csv,can you tell me how the demographic age groups are distributed ?
student-mat.csv,how are the age groups distributed demographically ?
student-mat.csv,show me the distribution of demographic groups per age
student-mat.csv,does the study time obey gaussian distribution ?
student-mat.csv,"when you look at the study time results , would you say they follow a gaussian distribution ?"
student-mat.csv,can you tell me if the study time obeys gaussian distrubution ?
student-mat.csv,can you tell me if the study time obeys the gaussian distribution ?
student-mat.csv,can you tell me if the study time obey 's gaussian distribution ?
student-mat.csv,can you tell me whether or not the study time obey 's the gaussian distribution .
student-mat.csv,does the time of the study follow a gaussian distribution ?
student-mat.csv,is gaussian distribution obeyed by study time ?
student-mat.csv,determine if the study time adheres to the gaussian distribution .
student-mat.csv,is gaussian distribution obeyed by the study time ?
student-mat.csv,does the period of time to study obey gaussian distribution of range ?
student-mat.csv,is gaussian distribution reflective in the study time ?
student-mat.csv,can you show me if the study time obey gaussian distribution ?
student-mat.csv,is it true that study time obeys gaussian distribution ?
student-mat.csv,does the study time work gaussian distribution ?
student-mat.csv,was the gaussian distribution used in this study ?
student-mat.csv,identify the age distribution .
student-mat.csv,please provide the age distribution .
student-mat.csv,find the distribution by age .
student-mat.csv,please find the age distribution .
student-mat.csv,show me the age distribution .
student-mat.csv,find what the distribution amongst age is
student-mat.csv,provide the age distribution .
student-mat.csv,show me the distribution by age .
student-mat.csv,can you please identify what the age distribution is ?
student-mat.csv,what is the age distribution ?
student-mat.csv,can you show me the age distribution .
student-mat.csv,what is the age of distribution ?
student-mat.csv,search the age distribution .
student-mat.csv,please tell me the age distribution
student-mat.csv,could you identify the age distribution for me ?
student-mat.csv,find the distribution of the value age .
student-mat.csv,how is the age distribution differentiated ?
european-gdp-and-containerized-tra-2.csv,does the development of gdp have a regional concentration trend ?
european-gdp-and-containerized-tra-2.csv,would you say gdp development has a trend that could be described as a regional concentration ?
european-gdp-and-containerized-tra-2.csv,is there a regional concentration trend with the development of gpd ?
european-gdp-and-containerized-tra-2.csv,is there a regional concentration trend for the development of gdp ?
european-gdp-and-containerized-tra-2.csv,is there a regional concentration trend with the development of gdp ?
european-gdp-and-containerized-tra-2.csv,is there a regional concentration trend in the development of gdp ?
european-gdp-and-containerized-tra-2.csv,is there a regional concentration trend in gdp development ?
european-gdp-and-containerized-tra-2.csv,is there a regional concetration trend is the development of gdp ?
european-gdp-and-containerized-tra-2.csv,is there a regional concentration trend associated with gdp development ?
european-gdp-and-containerized-tra-2.csv,is there a trend in a certain regional concentration in the development of gdp ?
european-gdp-and-containerized-tra-2.csv,does a regional concentration trend exist in the development of gdp ?
european-gdp-and-containerized-tra-2.csv,what does a regional concentration trend have to do with the development of the gdp ?
european-gdp-and-containerized-tra-2.csv,is the development of gdp have a regional concentration trend ?
european-gdp-and-containerized-tra-2.csv,does gdp show a regional concentration trend ?
european-gdp-and-containerized-tra-2.csv,can you tell me if the development of gdp has a regional concentration trend ?
european-gdp-and-containerized-tra-2.csv,how is a regional concentration trend related to gdp ?
european-gdp-and-containerized-tra-2.csv,i need to know if the developement of the gdp has a regional concentration trend .
JPvideos.csv,indicate the distribution of the number of likes .
JPvideos.csv,can you show me the distribution of the number of likes ?
JPvideos.csv,"using the number of likes , can you show me the distribution ?"
JPvideos.csv,show the way the number of likes were distributed .
JPvideos.csv,show the dispersal of the number of likes .
JPvideos.csv,what is the distribution with respect to the number of likes ?
JPvideos.csv,it is possible to indicate how the number of likes was distributed .
JPvideos.csv,what is the distribution of number of likes ?
JPvideos.csv,show the allocation of the number of likes .
JPvideos.csv,what is the number of likes distribution ?
JPvideos.csv,i show the number of likes received by their distribution .
JPvideos.csv,how are the number of likes distributed ?
JPvideos.csv,how is the number of likes distributed ?
JPvideos.csv,how is the number of likes distributed ?
JPvideos.csv,can you show me how number of likes is distributed ?
JPvideos.csv,describe the distribution of likes .
JPvideos.csv,tell me how the likes have been distributed
JPvideos.csv,explain the way in which likes are dispersed .
JPvideos.csv,show me how the number of likes is distributed .
JPvideos.csv,what is the distribution for the likes
JPvideos.csv,"looking at the total number of likes , how were they distributed ?"
JPvideos.csv,how are the number of likes spread around ?
JPvideos.csv,in what way are the number of likes distributed ?
JPvideos.csv,can you tell me how the number of likes are distributed ?
JPvideos.csv,show the distribution of the number of likes .
JPvideos.csv,can you explain how likes are handed out ?
JPvideos.csv,what is the distribution of the number of likes ?
JPvideos.csv,what is the amount of likes distributed ?
JPvideos.csv,whats the range on the number of likes across the list ?
JPvideos.csv,draw a plot over the number of likes so i can understand its distribution .
JPvideos.csv,"to better understand the distribution of likes , please draw a plot over them"
JPvideos.csv,in order to understand the distribution of likes please draw a plot over the number .
JPvideos.csv,show me a chart with the number of likes for better understanding of its distribution .
JPvideos.csv,to better understand distribution of likes draw a representative plot
JPvideos.csv,"so i can understand the way the number of likes are distributed , draw a plot ."
JPvideos.csv,detail a plot over the number of likes so i can interpret the distribution .
JPvideos.csv,can you draw a plot over the number of likes so i can see the distribution .
JPvideos.csv,you can draw a graph on the number of likes to understand your distribution .
JPvideos.csv,please draw a graph of the likes so i can see the range .
JPvideos.csv,show a plot diagram that indicates the number of likes received by distribution .
JPvideos.csv,create a plot graph of the amount of likes to show the distribution .
JPvideos.csv,produce a plot above the number of likes to which i can get its distribution .
JPvideos.csv,draw a plot of the distributions of number of likes .
JPvideos.csv,can you make a graph of the number of likes so i can see the distribution ?
JPvideos.csv,raw a plot over the quantity of likes thus i will perceive its distribution .
JPvideos.csv,i would like to see the distribution of likes .
JPvideos.csv,show me the distribution of likes .
JPvideos.csv,"please , show me the distribution of likes ."
JPvideos.csv,what is the distribution of likes ?
JPvideos.csv,show me how the number of likes are distributed .
JPvideos.csv,i am interested in viewing the spread characteristics of the likes .
JPvideos.csv,can you show me the distribution of likes ?
JPvideos.csv,can you show me how likes are distributed ?
JPvideos.csv,please show me how the likes are distributed .
JPvideos.csv,show me the way likes are distributed .
JPvideos.csv,show me the likes distribution .
JPvideos.csv,can you show me how the likes are distributed ?
JPvideos.csv,please show me how the likes are allocated .
JPvideos.csv,i am interesting in reviewing how the number of likes are distributed .
JPvideos.csv,please show me the like distribution .
JPvideos.csv,could you show me how the number of likes are distributed ?
JPvideos.csv,can i please see the range of likes .
googleplaystore.csv,plot the percentage of all the genres .
googleplaystore.csv,please make a plot of the percentage of all genres .
googleplaystore.csv,map out percentage of every genre .
googleplaystore.csv,show me the precentage of all the genres on a plot .
googleplaystore.csv,can you provide a plot of all the percentages of the genres ?
googleplaystore.csv,show me a plot with the percentage of all the genres .
googleplaystore.csv,make a percentage chart containing every genre .
googleplaystore.csv,use the genres to make a plot of their pencentage
googleplaystore.csv,can you look at the genres and plot the percentages of each ?
googleplaystore.csv,can you plot the percentage of all the genres ?
googleplaystore.csv,graph the genre percentages .
googleplaystore.csv,break down the percentages of the genres .
googleplaystore.csv,show me a plot of all genres .
googleplaystore.csv,what is the price distribution among beauty apps ?
googleplaystore.csv,can you tell me among beauty apps what the price distribution is ?
googleplaystore.csv,show me the price distribution among beauty apps .
googleplaystore.csv,what 's the price distribution in beauty apps ?
googleplaystore.csv,can you tell me the price distribution across beauty apps ?
googleplaystore.csv,how is the price distributed among beauty apps ?
googleplaystore.csv,what is the distribution in the price within beauty apps
googleplaystore.csv,can you tell me the price distribution of all the beauty apps ?
googleplaystore.csv,"for beauty apps , what is the price distribution among them ?"
googleplaystore.csv,name the price distribution of the different beauty apps .
googleplaystore.csv,beauty apps are distributed among what price ?
googleplaystore.csv,beauty apps have what price distribution ?
googleplaystore.csv,what is the range of prices among beauty apps ?
googleplaystore.csv,can you explain the pricing of the various beauty apps ?
googleplaystore.csv,please show all distribution prices for beauty apps .
googleplaystore.csv,"in regards to beauty apps , do you know the price distribution ?"
netflix_titles.csv,does the running time of movies satisfy the normal distribution ?
netflix_titles.csv,is the normal distribution satisfied by the running time of movies ?
netflix_titles.csv,do the movies ' running time meet the requirements of the normal distribution ?
netflix_titles.csv,do the running times of these movies satisfy the normal distribution of movie length ?
netflix_titles.csv,has the normal distribution been satisfied by the running time of movies ?
netflix_titles.csv,can you tell me if the length of movies satifies the normal distribution ?
netflix_titles.csv,does the running time of movies fall within the normal distribution ?
netflix_titles.csv,verify if the normal distribution is satisfied by movie running time .
netflix_titles.csv,is the normal distribution satisfied with the running time of movies ?
netflix_titles.csv,is the normal distribuition satisfied by the length of the movies ?
netflix_titles.csv,is the normal distribution satisfied by running time of films ?
netflix_titles.csv,are the length of films normally distributed ?
netflix_titles.csv,can you tell me if the running time of movies satisfy the normal distribution ?
netflix_titles.csv,is a movie 's distribution dependent on running time ?
netflix_titles.csv,can you tell me if the running time of movies satisfy normal distribution ?
netflix_titles.csv,is there an average run time for movies ?
netflix_titles.csv,find out if the the running time of movies satisfy the normal distribution .
Undergraduate_Postgraduate.csv,i want to know the distribution of the number of postgraduates in each year .
Undergraduate_Postgraduate.csv,what is the distribution of the number of postgraduates for every year ?
Undergraduate_Postgraduate.csv,how are postgraduate student numbers distributed every year ?
Undergraduate_Postgraduate.csv,what is the distribution of the number of postgraduates for each year ?
Undergraduate_Postgraduate.csv,show me the distribution of postgraduates in each year .
Undergraduate_Postgraduate.csv,what is the distribution of the number of postgraduates in each year ?
Undergraduate_Postgraduate.csv,what is the distribution of postgraduates in each year ?
Undergraduate_Postgraduate.csv,what is the distribution of postgraduates each year ?
Undergraduate_Postgraduate.csv,show me the distribution of the number of postgraduates in each year .
Undergraduate_Postgraduate.csv,in each year what is the distribution of posgraduate numbers ?
Undergraduate_Postgraduate.csv,"in each year , what is the distribution of the number of postgraduates ?"
Undergraduate_Postgraduate.csv,show me the quantity of postgraduates in each year as a distribution .
Undergraduate_Postgraduate.csv,what is the number of postgraduate students for each year ?
Undergraduate_Postgraduate.csv,what is the distribution of how many postgraduate students there were each year ?
Undergraduate_Postgraduate.csv,what distribution follows the number of postgraduates per year ?
Undergraduate_Postgraduate.csv,what is the number of postgraduates in each year
International football results from 1872 to 2019.csv,please show the distribution of the cities according to the number of matches .
International football results from 1872 to 2019.csv,display the distribution of the cities according to the number of matches .
International football results from 1872 to 2019.csv,"using the number of matches , display the distribution of the cities ."
International football results from 1872 to 2019.csv,"based on the number of matches , please display the distribution of cities ."
International football results from 1872 to 2019.csv,retrieve the distribution of the cities according to the number of matches .
International football results from 1872 to 2019.csv,according to the number matches can you show the distribution of the cities ?
International football results from 1872 to 2019.csv,can you display the distribution of the cities by number of matches .
International football results from 1872 to 2019.csv,i want to see the cities sorted by the number of matches
International football results from 1872 to 2019.csv,show me how cities are distributed based on the number of matches .
International football results from 1872 to 2019.csv,"describe , please , the distribution of metropolitan areas according to the number of games ."
International football results from 1872 to 2019.csv,display the number of matches for each city by group
International football results from 1872 to 2019.csv,what is the distribution of the cities according to the number of matches ?
International football results from 1872 to 2019.csv,retrieve the distribution of the cities based on the number of matches .
International football results from 1872 to 2019.csv,show the distribution of cities by number of matches .
International football results from 1872 to 2019.csv,gather for me the distribution of cities sorted by the number of matches .
International football results from 1872 to 2019.csv,"using the number of matches , show the distribution of the cities ."
International football results from 1872 to 2019.csv,can you show me the cities distribution according to the number of matches ?
International football results from 1872 to 2019.csv,show me the distribution of the cities to the number of matches .
International football results from 1872 to 2019.csv,"please show me the spread of cities , sorted by the number of matches ."
International football results from 1872 to 2019.csv,tell me the distribution of the cities according to the number of matches .
International football results from 1872 to 2019.csv,"based on the number of matches , can you tell me what the distribution of cities is ?"
International football results from 1872 to 2019.csv,show how the cities are distributed by number of matches
International football results from 1872 to 2019.csv,show the distribution of the metropolitan areas in regards to how many matches there were .
International football results from 1872 to 2019.csv,i want to know the distribution of cities per number of matches .
International football results from 1872 to 2019.csv,tell me the allocation of cities to matches .
International football results from 1872 to 2019.csv,"examine the number of matches , and , based on that information , determine the distribution of the cities ."
marry.csv,what is the distribution of widowed people in all regions ?
marry.csv,provide the distribution of widows in every region .
marry.csv,"in all the regions , how are the widowed people distributed ?"
marry.csv,"across all regions , identify the distribution of people who are widowed ."
marry.csv,how are widowed people distributed in all regions ?
marry.csv,please indicate the distribution of widowed people in all regions .
marry.csv,"in all regions , tell me the distribution of widowed people ,"
marry.csv,"in all regions , what is the total distribution of those who have been widowed ?"
marry.csv,show the distribution of widowed people in all regions .
marry.csv,retrieve the distribution of the windowed people in all regions ?
marry.csv,"looking at all regions , what is the distribution of widowed people ?"
marry.csv,find the total number of windowed people in all the regions given .
marry.csv,can you find the distribution of widowed people in all regions ?
marry.csv,all around who has the most widowed people ?
marry.csv,people that are widowed in all regions have a distribution of what ?
marry.csv,how many widowed people are distributed throughout all the regions ?
marry.csv,how are the attributes of mara distributed ?
marry.csv,can you tell me how mara attributes are distributed ?
marry.csv,in what way are the attributes of mara distributed ?
marry.csv,can you tell me how the attributes of mara are distributed ?
marry.csv,tell me how the attributes of mara are distributed .
marry.csv,can you tell me how the attributes of mara is distributed ?
marry.csv,in what way are the mara attributed spread ?
marry.csv,please tell how the attributes of mara are distributed .
marry.csv,explain how the attributes of mara distributed ?
marry.csv,can you tell me the attributes of mara distributed ?
marry.csv,in what way does mare distribute its attributes ?
marry.csv,what is the distribution of mara 's attributes ?
marry.csv,explain the distribution of the attributes of mara .
marry.csv,what determines how the attributes of mara are distributed ?
marry.csv,can you determine the distribution of the attributes of mara ?
marry.csv,"in regards to the distribution of mara , how are the attributed ?"
marry.csv,show me the distribution of the attributes of mara .
marry.csv,what are the given attributes of mara ?
marry.csv,please tell how are mara 's attributes dispersed .
top250-00-19.csv,what is the distribution of the amount liverpool has spent on player transfers in every season ?
top250-00-19.csv,determine the distribution of the amount liverpool has spent on player transfers each season .
top250-00-19.csv,how much does liverpool distribute and spend on player transfers each season ?
top250-00-19.csv,please identify the distribution of the amount liverpool spent on player transfers in every season .
top250-00-19.csv,how much has liverpool spent on player transfers every year ?
top250-00-19.csv,"in liverpool , determine the distribution amount spent on player transfers for every season ."
top250-00-19.csv,"when liverpool transfers players every season , how is the amount of money spent to do this distributed ?"
top250-00-19.csv,find the distribution of the cost liverpool has spent on player transfers every season .
top250-00-19.csv,how much has liverpool spent on on player transfers every season ?
top250-00-19.csv,tell me the distribution amount that liverpool has spent on player transfers in each season .
top250-00-19.csv,how much and in what ways has liverpool spent tranfering player for every season .
top250-00-19.csv,tell me about the distribution regarding the amount of liverpool has spent on player transfers for every season .
top250-00-19.csv,can you show me how much liverpool spent transferring players by season ?
top250-00-19.csv,"of liverpool 's player transfers each season , how has the amount been distributed ?"
top250-00-19.csv,"how many player transfers , per season were distributed by liverpool"
googleplaystore.csv,"is there any distribution of the "" last updated "" attribute among different categories ?"
googleplaystore.csv,"if applicable , provide the distribution for the "" last updated "" attribute of the different categories ."
googleplaystore.csv,"find out whether any distribution of the "" last updated "" exist among different categories ."
googleplaystore.csv,"amongst different categories , tell me if there is any distribution of the "" last updated "" attribute ."
googleplaystore.csv,"has the "" last updated "" attribute been distributed at all among different categories ?"
googleplaystore.csv,"for the "" last updated "" attribute , what is the distribution among different categories ?"
googleplaystore.csv,in different categories is there distribution of the last updated attribute ?
googleplaystore.csv,"tell me if there is any distribution of the "" last updated "" attribute among different categories"
googleplaystore.csv,"i would like to know if there are any distribution of the "" last updated "" attribute among different categories """
googleplaystore.csv,"is the "" last updated "" attribute distributed among various categories ?"
googleplaystore.csv,"show me the distribution of the "" last updated "" attribute among different categories if any ?"
googleplaystore.csv,"what is the distribution of "" last updated "" attribute within different categories , if any ?"
googleplaystore.csv,"from different categories do you find any distribution of the "" last updated attribute ?"
googleplaystore.csv,"what are the distributions of the "" last updated "" attribute among a variety of categories ?"
googleplaystore.csv,"within different categories , how does the "" last updated "" attribute distribute ?"
googleplaystore.csv,"among different categories , what is the range of the "" last updated "" attribute ?"
HFS.csv,what is the distribution of the total hfs ?
HFS.csv,tell me the distribution of all hfs .
HFS.csv,show me the distributions of the total hfs
HFS.csv,can you tell me the distribution of the total hfs ?
HFS.csv,how are the total hfs dispersed .
HFS.csv,list the distribution of the total hfs .
HFS.csv,tell me what the distribution of the total hfs is .
HFS.csv,"out of all the total hfs , what is the distribution of it ?"
HFS.csv,how are the total hfs distributed ?
HFS.csv,can you give the total hfs distribution ?
HFS.csv,what 's the distribution of the entire hfs ?
HFS.csv,retrieve the distribution of the total hfs .
HFS.csv,what data shape do the total hfs form ?
HFS.csv,what is the total hf 's distributions numbers ?
HFS.csv,"total hfs considered , what would the range appear like ?"
HFS.csv,how total hfs is distributed ?
HFS.csv,how is the number of total hfs distributed ?
HFS.csv,explain the distribution of the number of total hfs .
HFS.csv,how is the number of overall hfs distributed ?
HFS.csv,tell me the distribution of the number of total hfs .
HFS.csv,"pertaining to the total number of hfs , how are they distributed ?"
HFS.csv,explain how the number of hfs are distributed .
HFS.csv,in what way is the number of total hfs distributed ?
HFS.csv,list how the total hf 's are distributed ?
HFS.csv,tell me how the total hfs are distributed .
HFS.csv,show me the number of total hfs distributed .
HFS.csv,show me by what means the number of total hfs is distributed .
HFS.csv,what is the spread of the total hfs ?
HFS.csv,describe the way of distribution of total number of hfs
HFS.csv,can you tell me how distrubution of total number of hfs done .
HFS.csv,how can the sum of hfs be arrayed ?
Suicide.csv,what is the gdp distribution of all the countries ?
Suicide.csv,can you share with me the gdp distribution of all the countries ?
Suicide.csv,"globally , what is the distribution of gdp across all countries ?"
Suicide.csv,can you tell me the gdp distribution of all the countries ?
Suicide.csv,find the distribution of gdp for all countries .
Suicide.csv,tell me the gdp distribution of all countries .
Suicide.csv,can you tell me what is the gdp distribution of all the countries ?
Suicide.csv,how is the gdp of all the countries distributed ?
Suicide.csv,could you tell me the gdp distribution of all the countries ?
Suicide.csv,how is the gdp distributed among all countries
Suicide.csv,can you tell me what is the gdp distribution in all the countries listed ?
Suicide.csv,"of all countries , how is the gdp distribution ?"
Suicide.csv,how is the gdp distributed among the countries ?
Suicide.csv,what is the gdp dispersion of all existent countries ?
Suicide.csv,for the totality of countries tell me the gdp distribution
Suicide.csv,what are the different gdp of all countries ?
Suicide.csv,can you find the gdp of each country ?
Suicide.csv,take into account every country and tell me the gdp distribution .
Suicide.csv,i want to know the distribution of suicide rates .
Suicide.csv,what was the distribution of suicide rates
Suicide.csv,find the distribution of suicide rates .
Suicide.csv,what is the distribution of suicide rates ?
Suicide.csv,i 'm interested in hearing about suicide rate distribution .
Suicide.csv,i 'm interested in the distribution of suicide rates .
Suicide.csv,tell me the distribution of suicide rates ?
Suicide.csv,what is the rate of suicide distribution ?
Suicide.csv,tell me about the suicide rates distribution .
